,T_hr,amplitude_km,phase_hr,offset_km,slope_kmph,r2,T_hr_guess,selected
2016-12-27,2.282406367843368,47.73458984651618,-9.95544042708209,272.9456813163926,-13.319053626181587,0.9603486042215197,3.0,False
2016-12-27,2.282406768578569,47.73458669060696,-7.673031727754143,272.9455621988802,-13.319048062193326,0.9603486042203959,4.0,False
2016-12-27,2.2824049279755947,47.73460000867873,-7.673042041964521,272.9457739336641,-13.319057691732887,0.9603486042201661,3.5,False
2016-12-27,2.2824044788966016,47.734603358455225,10.586191252037455,272.94584317056876,-13.319060876230514,0.960348604218175,1.5,False
2016-12-27,1.1890021003729616,8.549121667497515,2.433944585031228,58.936708425319914,-2.71529087353738,0.044387248126763645,1.0,False
2016-12-28,2.9653739903631466,25.39605480647294,-1.305847527273397,-8.750672805998793,0.5230693636325924,0.5446902185293901,3.5,True
2016-12-28,2.96537110286061,25.396047283609306,-4.271237041518784,-8.75083039209409,0.5230767438820859,0.5446902183743825,4.0,False
2016-12-28,2.9653691337347254,25.396041945665285,-1.305878179376323,-8.750914057281546,0.5230804764580053,0.5446902182470843,3.0,False
2016-12-28,1.5079419871973405,17.479833395082114,-1.8170685280531245,0.25948157993201043,-0.0361179644968749,0.26107834903284743,1.5,False
2016-12-28,1.9597995856568098,16.928990220015436,-3.805243680498224,5.227209896594025,-0.3371469915277133,0.2500924755953434,2.5,False
2016-12-28,1.9598051629989204,16.928977064874935,0.1144137094451724,5.2274657912958915,-0.33716033315176097,0.2500924753474474,2.0,False
2016-12-28,0.9731242191036326,1.0538004214747814,-0.5017985401864611,5.660231142062614,-0.3020829491150143,0.001848169545441758,1.0,False
2016-12-29,1.5799035998539483,21.129568631027748,-3.4330182231120885,-19.532780901826285,1.057278880994761,0.4909578262072185,2.0,True
2016-12-29,1.5798970301956172,21.129581250214684,2.886514358825008,-19.532832194965856,1.057279019432962,0.4909578253988093,1.5,False
2016-12-29,2.577053561288327,16.45515191001983,-4.437014030493737,-16.966448920294795,0.9456064303523961,0.3071466785060576,3.5,False
2016-12-29,2.577059065059616,16.455135472019723,-1.859931974131563,-16.96648467081084,0.9456085106894117,0.3071466781216703,3.0,False
2016-12-29,2.5770554638769045,16.455145831903764,0.7170977609099387,-16.966483708797814,0.945608502644584,0.3071466781098652,2.5,False
2016-12-29,4.907641201009439,5.970407765754005,4.298824558715437,-7.23107494780435,0.3138261648990633,0.049130632414551734,4.0,False
2016-12-29,0.9576431658334996,4.445403396019327,-0.9942557697896471,-18.682536164331054,0.9498555581189719,0.035328494674676025,1.0,False
2016-12-30,3.3320963699030646,28.653168932178318,2.3406397890958495,29.313023201763947,-1.6717191092530814,0.5725384103738763,3.0,True
2016-12-30,3.3321112412188154,28.653111917917407,-4.323492706208286,29.31264433627525,-1.6716983296879997,0.5725384102675342,4.0,False
2016-12-30,3.3321218845887293,28.653071380452655,-0.9913260466948385,29.312264384126113,-1.671677720581988,0.5725384099960396,3.5,False
2016-12-30,3.3321209179150784,28.653072976412773,5.672899960790026,29.312469533919135,-1.671687904711145,0.5725384096956947,2.5,False
2016-12-30,1.571924133916245,16.232671922304164,1.4683638805027939,25.239036631872143,-1.2809337964638552,0.2002018678755778,1.5,False
2016-12-30,1.9041131350680889,14.35606107964145,-1.713902958646636,33.32910847076672,-1.645949798457032,0.16590671000953194,2.0,False
2016-12-30,1.0421593063527737,3.4097479279989003,0.8689981495283431,33.80657732712524,-1.7217680822136154,0.028799113064449933,1.0,False
2016-12-31,3.206901928749012,87.76996283899362,0.8020913933576879,13.028917637584167,-0.5192759867190407,0.6451593059780567,3.0,True
2016-12-31,3.2069027266301413,87.76996054404587,-2.4048065415422295,13.028766430348785,-0.5192673066513113,0.6451593059605396,3.5,False
2016-12-31,3.2068668244537277,87.77006813220449,-2.4049861995285973,13.035794555828039,-0.5196703946427366,0.6451593057093246,4.0,False
2016-12-31,3.2068638909059004,87.77007670094895,4.008726902455299,13.03635914572981,-0.5197027925689064,0.6451593055948535,2.5,False
2016-12-31,2.2844476302492724,54.24122048974127,1.9381281113827067,-49.49712036763647,2.361377678264964,0.24173574499822525,2.0,False
2016-12-31,2.2844418803064177,54.2412336336118,8.791404155587996,-49.49688729556773,2.361369062665004,0.2417357439679617,1.5,False
2016-12-31,1.0135659738808613,8.529662096096637,-0.24349836627635632,-41.826444957036706,2.1611988620675513,0.011242091315083247,1.0,False
2017-01-01,1.572713066395801,16.838567256480445,-12.470657378024523,329.5341019359635,-15.339827850533593,0.9640318273786078,4.0,True
2017-01-01,1.5727135853854495,16.838560067798674,-4.607087712889564,329.53416114976613,-15.339829478394437,0.9640318273757327,2.0,False
2017-01-01,1.5727168474099642,16.838558337596908,-7.752486307874962,329.5328482118117,-15.339768784055405,0.9640318273692798,2.5,False
2017-01-01,1.5727157845271404,16.838563703518062,1.6837999529304521,329.53309082488175,-15.339780762088992,0.9640318273691812,1.5,False
2017-01-01,1.572713036799603,16.838559217618663,-9.325232906912978,329.53441870425024,-15.339841223481605,0.9640318273687267,3.0,False
2017-01-01,1.5727117013011387,16.838563358753735,-10.897957155149392,329.5349124082196,-15.339864573157753,0.9640318272482455,3.5,False
2017-01-01,0.8941720251400985,3.6161399957780005,-2.484336393830799,255.1149576932645,-11.783491616773656,0.3427160036510002,1.0,False
2017-01-02,2.6859897408896014,49.904714045260654,-4.941894880638102,51.52650206622375,-2.869677281210477,0.740289905734262,4.0,True
2017-01-02,2.685967787959361,49.904772465644704,0.4299377577312386,51.52691790571348,-2.869688705277773,0.74028990570473,2.5,False
2017-01-02,2.685995133049586,49.90470213515207,-2.255873873050087,51.52631701254181,-2.86967023396468,0.7402899054320531,3.0,False
2017-01-02,2.6859627655263405,49.904785677854164,5.80182967673825,51.52701644251618,-2.869691494331354,0.7402899053936052,2.0,False
2017-01-02,2.6859978830299793,49.904692764892474,-4.941856589794047,51.526331785663636,-2.8696722225167344,0.7402899051987919,3.5,False
2017-01-02,1.364897270054355,8.956318720663873,5.715189226898639,35.02639769469105,-1.7620703612847217,0.030781694743358567,1.0,False
2017-01-02,1.3654318003226806,8.95775825916834,-1.103239968967504,35.07482771297496,-1.7647393918762342,0.03078169272084874,1.5,False
2017-01-03,2.5765607293139343,64.22821357596614,-2.6710160858163614,-14.736944302018935,0.6608554435414904,0.7085767581444163,3.0,True
2017-01-03,2.576541372647503,64.2280134374284,12.788126261916197,-14.742103001157291,0.66115045463852,0.7085767581353447,1.5,False
2017-01-03,2.576568023078655,64.22828956154366,-5.247543388127973,-14.734969620457475,0.660742560810089,0.70857675764055,3.5,False
2017-01-03,2.5765334428583313,64.2279403990945,-2.671166770784307,-14.744159669140249,0.661267623671985,0.7085767575843586,2.5,False
2017-01-03,2.576532766791143,64.2279231372627,5.058429086302675,-14.74441804151311,0.6612828493624462,0.7085767574642693,2.0,False
2017-01-03,2.5765325597132622,64.22792211921117,-2.671170506075358,-14.744467068620839,0.6612855902327918,0.7085767574507149,4.0,False
2017-01-03,1.2875860523270737,12.70989359702798,4.505443799825462,-66.1034843626146,3.391858149967502,0.05161095129638049,1.0,False
2017-01-04,1.3497674038356624,7.122858459807942,-6.51873719434498,-3.48490431140829,0.19718305424404628,0.9162895789862125,2.0,True
2017-01-04,1.3497687383523085,7.122856172668185,-6.518722985534303,-3.4847236323081408,0.19717437794869766,0.9162895789505834,2.5,False
2017-01-04,1.3497582323754564,7.122874328705863,-11.917866382289038,-3.48615708621631,0.1972431942094748,0.9162895789354795,3.0,False
2017-01-04,1.3497557285106239,7.122878793946484,6.9786958690448255,-3.4865252200192822,0.19726087600589687,0.9162895789140021,1.0,False
2017-01-04,1.349770573315073,7.1228529137100915,-13.267556319468989,-3.4844674139601186,0.19716208176658168,0.9162895788867815,3.5,False
2017-01-04,1.349769449838953,7.122855319605979,-3.819178902488771,-3.484620244912867,0.1971693936710986,0.9162895787786127,1.5,False
2017-01-04,5.625128102380839,7.112153087805096e-07,8.573523353890343,70.07938289051054,-3.2494212799928395,0.08820018618262293,4.0,False
2017-01-05,2.537567224803633,42.39052962771171,-4.505221058023218,-30.31746068140067,1.718439909406163,0.7143855396051824,3.5,True
2017-01-05,2.537549120177831,42.39051673641086,-7.042868515113796,-30.317265438356085,1.7184183962270714,0.7143855394904142,4.0,False
2017-01-05,2.5375706345791875,42.39053204630309,-1.9676319011693462,-30.31749756601746,1.7184439669847889,0.7143855394656593,3.0,False
2017-01-05,2.537546950084662,42.390515086303054,5.644856761184663,-30.31722510318724,1.7184149302475618,0.7143855393771705,2.0,False
2017-01-05,2.5375761941077792,42.3905361437176,0.5699798746099398,-30.317582934842587,1.7184519074080629,0.7143855391241085,2.5,False
2017-01-05,1.5971933197065618,7.661319420766067,0.8067141172095205,16.962532271638306,-0.8659489958702165,0.02623894601297594,1.5,False
2017-01-05,0.9870598768241418,6.58190176274704,-0.6094739563510783,18.27045577113483,-0.9027459761259472,0.02074204098409571,1.0,False
2017-01-06,3.0431145515333786,50.141501649817975,-5.48782838683601,48.57554976490469,-2.607131027464553,0.648293840497254,4.0,True
2017-01-06,3.042878536700918,50.13990115091505,9.725628989042884,48.62765992787569,-2.6100849750918407,0.6482938393772686,2.0,False
2017-01-06,3.0428741496490446,50.13987136851286,0.5969671968010161,48.62863131951796,-2.6101400435791517,0.648293839070551,3.0,False
2017-01-06,3.043138699431723,50.1416672363616,-2.444592385490681,48.57015708127743,-2.606825336914774,0.6482938389217108,3.5,False
2017-01-06,3.0428637394072964,50.13980067072051,3.6397687991667396,48.63093266352219,-2.610270498513773,0.6482938383010155,2.5,False
2017-01-06,1.5409985406931013,13.779631268740134,0.9114135026016422,49.4543401011577,-2.649881956268673,0.05762959202546636,1.5,False
2017-01-06,1.2429936925662248,10.661227340778002,4.45332606191833,36.00953341111339,-1.8747569608062482,0.03911783868622409,1.0,False
2017-01-07,3.3156444493302,41.03823366271244,6.02799299446951,-10.518011912768849,0.28275046015265376,0.7315788981159524,3.0,True
2017-01-07,3.3156164424258185,41.03830253954758,-10.550315607696097,-10.517787691860146,0.28274877517503133,0.7315788980843403,4.0,False
2017-01-07,3.3156171036003355,41.03830650807313,6.027771045366965,-10.517677233862893,0.28274275718011144,0.7315788980782917,2.5,False
2017-01-07,3.315646535738428,41.03822237027679,-0.603282248522392,-10.518156027390484,0.2827572519563492,0.7315788979354307,3.5,False
2017-01-07,3.315613510146546,41.03832003003683,12.65896994323575,-10.517538324254527,0.2827366754187517,0.7315788978971962,2.0,False
2017-01-07,1.4255606905349048,19.56442780858238,-1.1205720232836784,-109.02203887925747,5.466351165697806,0.24330323785826946,1.5,False
2017-01-07,1.1200321495504864,4.474963364453025,2.1638115902400843,-106.26987338986225,5.274644608252513,0.09025575795993568,1.0,False
2017-01-08,1.9075184900314675,33.853889280258755,-9.885775796942285,-102.16604483916231,5.336498153284462,0.9428687014317365,4.0,True
2017-01-08,1.907518091138513,33.853888867879014,-7.97825919035778,-102.16624759453757,5.336510159774886,0.9428687014301063,3.5,False
2017-01-08,1.9075174427837938,33.85388762476485,3.4668423397928803,-102.16658970285107,5.336530156967168,0.9428687014271662,2.0,False
2017-01-08,1.9075170472806366,33.85388438044961,-6.070747452039874,-102.16683084033929,5.336543162871831,0.9428687014265307,3.0,False
2017-01-08,1.9075173537816323,33.8538872516769,-4.163226400273384,-102.1665431586229,5.336527183925698,0.9428687013903277,2.5,False
2017-01-08,1.907517928425866,33.853889093716425,5.37436734235551,-102.16622327803982,5.336508804059812,0.9428687013879208,1.5,False
2017-01-08,0.862207528062583,5.17604453943754,-2.1260786274881625,-135.64698125263968,7.532265084707856,0.06496991061382118,1.0,False
2017-01-09,1.3927476843713091,24.594813439884607,-1.1330228973599559,207.67776156239776,-10.52516767271158,0.716301576091942,1.5,True
2017-01-09,3.7988242938947256,26.16015209408861,17.143728941058864,34.521037055431904,-1.483355225123185,0.6719070268906037,2.0,False
2017-01-09,3.7987961692964305,26.159964406893206,-1.8505219020233772,34.52482267135951,-1.483557698745193,0.6719070268229287,4.0,False
2017-01-09,3.7989627142806017,26.16106834348495,1.9492078189821036,34.50261681419157,-1.482369517305548,0.6719070267631906,3.5,False
2017-01-09,3.7987688078176514,26.159783808149534,5.74688969622551,34.52844254464138,-1.483751455820616,0.6719070267258103,3.0,False
2017-01-09,3.7990273892083657,26.161496113754122,9.547625405272637,34.494010889297364,-1.4819089892927275,0.6719070264324867,2.5,False
2017-01-09,0.9261707774940122,6.522679474982737,-1.3907649885281108,211.48383685384465,-10.587870701533493,0.23592085492727932,1.0,False
2017-01-10,2.0082789975164754,26.271823164132385,-3.5175572093177885,24.06364122828731,-1.3327720001973788,0.36221779832687995,2.5,True
2017-01-10,2.00823041812464,26.271752713668626,0.49848552611491154,24.058119012517764,-1.3324925341418574,0.3622177978714425,2.0,False
2017-01-10,2.0082301659211854,26.271746935779206,6.523169272843594,24.057971747264038,-1.3324848507099798,0.36221779739883075,1.5,False
2017-01-10,4.123056820459828,25.61767389218923,6.883582174112475,-35.846104817610495,1.943659847056202,0.3309090962473833,3.0,False
2017-01-10,4.123063467466971,25.61769121274047,-1.3625074792809184,-35.846403863420896,1.94367773068826,0.3309090962421434,4.0,False
2017-01-10,4.1230619602186955,25.617672818221205,2.760554409755656,-35.845991878400675,1.9436550594095992,0.3309090962363608,3.5,False
2017-01-10,1.2090233676866433,16.588886201800513,3.8704040550314045,-6.083399221493365,0.3036561644272259,0.15053317996131999,1.0,False
2017-01-11,2.2751505881811287,39.139184592231125,8.810029928659802,5.63477498531049,-0.37049438847720806,0.634256586895717,1.5,True
2017-01-11,2.2751484908214383,39.139228239832526,1.984552740576163,5.635182196152135,-0.3705208307755503,0.6342565867854673,2.0,False
2017-01-11,2.275169606223976,39.13910058552043,-7.115931823437279,5.6363973381020935,-0.370593895183054,0.6342565866437031,3.5,False
2017-01-11,2.275171836328331,39.13908848343537,-7.115920515947378,5.636534901401661,-0.37060226483276953,0.6342565864665437,4.0,False
2017-01-11,2.275172466307847,39.139086398001325,-4.840745167144343,5.63661451583631,-0.3706071543877301,0.6342565864343862,3.0,False
2017-01-11,2.275177316247838,39.13907932304755,-2.5655422920822,5.637265261021591,-0.37064769128649505,0.6342565862163547,2.5,False
